# Rocket Chip oMCT glance replay — Estes Big Daddy F15-6
# Trajectory: openrocket_export/big_daddy_f15_6_nominal.csv
# Phase windows: armed<0.5 boost_end=3.38s apogee=8.78s peak=409.7m chute=13.58s main=81.94s land=110.41s
# flight_state matches FlightPhase: 1=ARMED 2=BOOST 3=COAST 4=DROGUE_DESCENT 5=MAIN_DESCENT 6=LANDED
# Synthesized: flight_state, health, batt_v, temp_c, rssi/snr/lq/rx_* ; trajectory from OR + light noise
timestamp,met_ms,seq,flight_state,flight_state_name,alt_m,max_alt_m,vvel_mps,speed_mps,baro_alt_m,lat,lon,gps_sats,health,batt_v,temp_c,rssi_dbm,snr_db,lq_pct,rx_hz,rx_desired_hz
2026-09-05T17:00:15.500Z,15500,155,4,DROGUE_DESCENT,382.88,409.68,-4.18,3.81,382.64,32.95,-96.75,10,85,3.955,22,-65,7.3,97,9.92,10.0
2026-09-05T17:00:15.600Z,15600,156,4,DROGUE_DESCENT,382.68,409.68,-4.11,3.82,382.68,32.95,-96.75,10,85,3.949,22,-59,7.8,97,9.63,10.0
2026-09-05T17:00:15.700Z,15700,157,4,DROGUE_DESCENT,382.19,409.68,-3.9,3.96,382.04,32.95,-96.75,10,85,3.94,22,-58,8.2,97,9.65,10.0
2026-09-05T17:00:15.800Z,15800,158,4,DROGUE_DESCENT,381.81,409.68,-3.79,4.17,381.75,32.95,-96.75,10,85,3.947,22,-59,6.8,97,9.83,10.0
2026-09-05T17:00:15.900Z,15900,159,4,DROGUE_DESCENT,381.38,409.68,-3.78,4.23,381.3,32.95,-96.75,10,85,3.944,22,-66,7.7,97,9.99,10.0
2026-09-05T17:00:16.000Z,16000,160,4,DROGUE_DESCENT,381.17,409.68,-3.82,4.12,381.13,32.95,-96.75,10,85,3.943,22,-58,8.0,97,9.75,10.0
2026-09-05T17:00:16.100Z,16100,161,4,DROGUE_DESCENT,380.43,409.68,-3.89,4.06,380.18,32.95,-96.75,10,85,3.939,22,-61,8.0,97,9.89,10.0
2026-09-05T17:00:16.200Z,16200,162,4,DROGUE_DESCENT,380.18,409.68,-4.04,3.95,379.67,32.95,-96.75,10,85,3.938,22,-58,7.2,97,9.79,10.0
2026-09-05T17:00:16.300Z,16300,163,4,DROGUE_DESCENT,379.84,409.68,-4.14,3.82,379.73,32.95,-96.75,10,85,3.946,22,-59,6.8,97,9.72,10.0
2026-09-05T17:00:16.400Z,16400,164,4,DROGUE_DESCENT,379.19,409.68,-4.11,3.84,379.46,32.95,-96.75,10,85,3.944,22,-59,7.1,97,9.95,10.0
2026-09-05T17:00:16.500Z,16500,165,4,DROGUE_DESCENT,378.98,409.68,-4.0,3.97,378.93,32.95,-96.75,10,85,3.939,22,-61,7.4,97,9.67,10.0
2026-09-05T17:00:16.600Z,16600,166,4,DROGUE_DESCENT,378.57,409.68,-3.93,4.22,378.84,32.95,-96.75,10,85,3.948,22,-58,7.1,97,9.67,10.0
2026-09-05T17:00:16.700Z,16700,167,4,DROGUE_DESCENT,378.2,409.68,-3.72,4.28,378.34,32.95,-96.75,10,85,3.941,22,-61,7.8,97,9.74,10.0
2026-09-05T17:00:16.800Z,16800,168,4,DROGUE_DESCENT,378.12,409.68,-3.8,4.13,378.05,32.95,-96.75,10,85,3.937,22,-61,7.7,97,9.87,10.0
2026-09-05T17:00:16.900Z,16900,169,4,DROGUE_DESCENT,377.27,409.68,-3.9,4.03,377.22,32.95,-96.75,10,85,3.948,22,-64,8.2,97,9.63,10.0
2026-09-05T17:00:17.000Z,17000,170,4,DROGUE_DESCENT,377.05,409.68,-4.08,3.96,377.11,32.95,-96.75,10,85,3.946,22,-60,8.2,97,9.78,10.0
2026-09-05T17:00:17.100Z,17100,171,4,DROGUE_DESCENT,376.7,409.68,-4.13,3.87,376.91,32.95,-96.75,10,85,3.941,22,-61,7.3,97,9.8,10.0
2026-09-05T17:00:17.200Z,17200,172,4,DROGUE_DESCENT,376.08,409.68,-4.16,3.82,375.88,32.95,-96.75,10,85,3.942,22,-62,7.9,97,10.0,10.0
2026-09-05T17:00:17.300Z,17300,173,4,DROGUE_DESCENT,375.85,409.68,-4.03,3.97,376.01,32.95,-96.75,10,85,3.947,22,-65,7.4,97,9.94,10.0
2026-09-05T17:00:17.400Z,17400,174,4,DROGUE_DESCENT,375.37,409.68,-3.87,4.09,375.64,32.95,-96.75,10,85,3.942,22,-65,7.6,97,9.88,10.0
2026-09-05T17:00:17.500Z,17500,175,4,DROGUE_DESCENT,375.1,409.68,-3.72,4.19,375.05,32.95,-96.75,10,85,3.944,22,-63,6.9,97,9.82,10.0
2026-09-05T17:00:17.600Z,17600,176,4,DROGUE_DESCENT,374.45,409.68,-3.74,4.21,374.64,32.95,-96.75,10,85,3.944,22,-58,6.9,97,9.79,10.0
2026-09-05T17:00:17.700Z,17700,177,4,DROGUE_DESCENT,374.11,409.68,-3.88,4.1,374.16,32.95,-96.75,10,85,3.942,22,-65,6.9,97,9.65,10.0
2026-09-05T17:00:17.800Z,17800,178,4,DROGUE_DESCENT,373.93,409.68,-4.07,4.0,373.65,32.95,-96.75,10,85,3.947,22,-64,7.9,97,9.81,10.0
2026-09-05T17:00:17.900Z,17900,179,4,DROGUE_DESCENT,373.41,409.68,-4.09,3.85,373.29,32.95,-96.75,10,85,3.953,22,-63,7.3,97,9.85,10.0
2026-09-05T17:00:18.000Z,18000,180,4,DROGUE_DESCENT,372.97,409.68,-4.23,3.78,372.83,32.95,-96.75,10,85,3.949,22,-62,7.7,97,9.67,10.0
2026-09-05T17:00:18.100Z,18100,181,4,DROGUE_DESCENT,372.42,409.68,-4.16,3.89,372.43,32.95,-96.75,10,85,3.934,22,-61,8.0,97,9.86,10.0
2026-09-05T17:00:18.200Z,18200,182,4,DROGUE_DESCENT,372.06,409.68,-3.97,4.09,371.98,32.95,-96.75,10,85,3.953,22,-60,7.7,97,9.72,10.0
2026-09-05T17:00:18.300Z,18300,183,4,DROGUE_DESCENT,371.87,409.68,-3.7,4.22,371.95,32.95,-96.75,10,85,3.944,22,-60,7.2,97,9.68,10.0
2026-09-05T17:00:18.400Z,18400,184,4,DROGUE_DESCENT,371.36,409.68,-3.81,4.2,371.5,32.95,-96.75,10,85,3.951,22,-61,7.9,97,9.82,10.0
2026-09-05T17:00:18.500Z,18500,185,4,DROGUE_DESCENT,370.99,409.68,-3.84,4.16,370.86,32.95,-96.75,10,85,3.944,22,-62,7.4,97,9.77,10.0
2026-09-05T17:00:18.600Z,18600,186,4,DROGUE_DESCENT,370.98,409.68,-4.02,4.05,371.54,32.95,-96.75,10,85,3.942,22,-61,8.2,97,9.79,10.0
2026-09-05T17:00:18.700Z,18700,187,4,DROGUE_DESCENT,370.39,409.68,-4.14,3.86,370.57,32.95,-96.75,10,85,3.929,22,-65,8.2,97,9.62,10.0
2026-09-05T17:00:18.800Z,18800,188,4,DROGUE_DESCENT,369.56,409.68,-4.2,3.77,369.67,32.95,-96.75,10,85,3.945,22,-59,7.2,97,9.75,10.0
2026-09-05T17:00:18.900Z,18900,189,4,DROGUE_DESCENT,369.43,409.68,-4.1,3.9,369.54,32.95,-96.75,10,85,3.945,22,-66,7.6,97,9.91,10.0
2026-09-05T17:00:19.000Z,19000,190,4,DROGUE_DESCENT,368.99,409.68,-3.82,4.05,368.97,32.95,-96.75,10,85,3.946,22,-65,6.9,97,9.75,10.0
2026-09-05T17:00:19.100Z,19100,191,4,DROGUE_DESCENT,368.8,409.68,-3.77,4.16,369.0,32.95,-96.75,10,85,3.945,22,-60,7.5,97,9.78,10.0
2026-09-05T17:00:19.200Z,19200,192,4,DROGUE_DESCENT,368.13,409.68,-3.8,4.26,367.88,32.95,-96.75,10,85,3.94,22,-61,8.2,97,9.84,10.0
2026-09-05T17:00:19.300Z,19300,193,4,DROGUE_DESCENT,367.7,409.68,-3.87,4.13,367.92,32.95,-96.75,10,85,3.939,23,-59,7.8,97,9.99,10.0
2026-09-05T17:00:19.400Z,19400,194,4,DROGUE_DESCENT,367.25,409.68,-4.02,4.04,367.2,32.95,-96.75,10,85,3.942,23,-66,7.7,97,9.69,10.0
2026-09-05T17:00:19.500Z,19500,195,4,DROGUE_DESCENT,367.25,409.68,-4.06,3.92,367.49,32.95,-96.75,10,85,3.935,22,-58,7.7,97,9.61,10.0
2026-09-05T17:00:19.600Z,19600,196,4,DROGUE_DESCENT,366.75,409.68,-4.19,3.79,366.98,32.95,-96.75,10,85,3.938,22,-66,7.4,97,9.84,10.0
2026-09-05T17:00:19.700Z,19700,197,4,DROGUE_DESCENT,366.0,409.68,-4.12,3.87,366.0,32.95,-96.75,10,85,3.936,22,-66,7.8,97,9.75,10.0
2026-09-05T17:00:19.800Z,19800,198,4,DROGUE_DESCENT,366.05,409.68,-4.01,3.97,365.77,32.95,-96.75,10,85,3.937,23,-58,7.2,97,9.88,10.0
2026-09-05T17:00:19.900Z,19900,199,4,DROGUE_DESCENT,365.42,409.68,-3.87,4.19,365.38,32.95,-96.75,10,85,3.938,23,-63,7.1,97,9.88,10.0
2026-09-05T17:00:20.000Z,20000,200,4,DROGUE_DESCENT,365.03,409.68,-3.8,4.21,365.13,32.95,-96.75,10,85,3.95,22,-59,7.3,97,9.87,10.0
2026-09-05T17:00:20.100Z,20100,201,4,DROGUE_DESCENT,364.39,409.68,-3.75,4.12,364.7,32.95,-96.75,10,85,3.943,22,-61,8.2,97,9.74,10.0
2026-09-05T17:00:20.200Z,20200,202,4,DROGUE_DESCENT,364.19,409.68,-3.94,4.04,364.13,32.95,-96.75,10,85,3.944,22,-59,7.0,97,9.64,10.0
2026-09-05T17:00:20.300Z,20300,203,4,DROGUE_DESCENT,363.89,409.68,-4.1,3.94,363.96,32.95,-96.75,10,85,3.935,22,-66,7.8,97,9.89,10.0
2026-09-05T17:00:20.400Z,20400,204,4,DROGUE_DESCENT,363.71,409.68,-4.11,3.85,363.37,32.95,-96.75,10,85,3.945,22,-66,8.2,97,9.79,10.0
2026-09-05T17:00:20.500Z,20500,205,4,DROGUE_DESCENT,362.96,409.68,-4.24,3.84,363.1,32.95,-96.75,10,85,3.935,22,-62,7.2,97,9.81,10.0
2026-09-05T17:00:20.600Z,20600,206,4,DROGUE_DESCENT,362.65,409.68,-4.14,4.02,362.74,32.95,-96.75,10,85,3.948,22,-64,7.4,97,9.92,10.0
2026-09-05T17:00:20.700Z,20700,207,4,DROGUE_DESCENT,362.41,409.68,-3.8,4.19,362.76,32.95,-96.75,10,85,3.948,22,-62,8.1,97,9.71,10.0
2026-09-05T17:00:20.800Z,20800,208,4,DROGUE_DESCENT,362.1,409.68,-3.74,4.24,362.46,32.95,-96.75,10,85,3.946,23,-59,8.1,97,9.73,10.0
2026-09-05T17:00:20.900Z,20900,209,4,DROGUE_DESCENT,361.49,409.68,-3.9,4.14,361.37,32.95,-96.75,10,85,3.939,22,-64,6.7,97,9.84,10.0
2026-09-05T17:00:21.000Z,21000,210,4,DROGUE_DESCENT,361.02,409.68,-3.97,4.03,361.12,32.95,-96.75,10,85,3.948,22,-60,7.5,97,9.73,10.0
2026-09-05T17:00:21.100Z,21100,211,4,DROGUE_DESCENT,360.72,409.68,-4.0,3.97,360.59,32.95,-96.75,10,85,3.941,23,-63,7.4,97,9.7,10.0
2026-09-05T17:00:21.200Z,21200,212,4,DROGUE_DESCENT,360.25,409.68,-4.11,3.9,360.06,32.95,-96.75,10,85,3.946,23,-65,7.4,97,9.91,10.0
2026-09-05T17:00:21.300Z,21300,213,4,DROGUE_DESCENT,359.85,409.68,-4.27,3.81,359.88,32.95,-96.75,10,85,3.944,23,-62,7.3,97,10.0,10.0
2026-09-05T17:00:21.400Z,21400,214,4,DROGUE_DESCENT,359.36,409.68,-4.0,3.91,359.06,32.95,-96.75,10,85,3.944,22,-59,7.9,97,9.84,10.0
2026-09-05T17:00:21.500Z,21500,215,4,DROGUE_DESCENT,359.17,409.68,-3.97,4.11,359.27,32.95,-96.75,10,85,3.947,22,-58,7.8,97,9.8,10.0
2026-09-05T17:00:21.600Z,21600,216,4,DROGUE_DESCENT,358.65,409.68,-3.77,4.21,358.43,32.95,-96.75,10,85,3.934,22,-61,8.1,97,9.96,10.0
2026-09-05T17:00:21.700Z,21700,217,4,DROGUE_DESCENT,358.29,409.68,-3.8,4.24,358.37,32.95,-96.75,10,85,3.94,22,-64,7.5,97,9.89,10.0
2026-09-05T17:00:21.800Z,21800,218,4,DROGUE_DESCENT,357.71,409.68,-3.86,4.19,357.96,32.95,-96.75,10,85,3.946,22,-63,7.6,97,9.97,10.0
2026-09-05T17:00:21.900Z,21900,219,4,DROGUE_DESCENT,357.85,409.68,-3.97,3.99,357.6,32.95,-96.75,10,85,3.942,22,-66,7.2,97,9.99,10.0
2026-09-05T17:00:22.000Z,22000,220,4,DROGUE_DESCENT,356.91,409.68,-4.05,3.86,356.65,32.95,-96.75,10,85,3.945,22,-59,8.1,97,9.82,10.0
2026-09-05T17:00:22.100Z,22100,221,4,DROGUE_DESCENT,356.66,409.68,-4.26,3.82,356.61,32.95,-96.75,10,85,3.939,22,-64,8.3,97,9.9,10.0
2026-09-05T17:00:22.200Z,22200,222,4,DROGUE_DESCENT,356.51,409.68,-4.09,3.9,356.53,32.95,-96.75,10,85,3.938,22,-58,7.4,96,9.68,10.0
2026-09-05T17:00:22.300Z,22300,223,4,DROGUE_DESCENT,356.12,409.68,-4.0,4.02,356.1,32.95,-96.75,10,85,3.934,23,-66,8.0,96,9.68,10.0
2026-09-05T17:00:22.400Z,22400,224,4,DROGUE_DESCENT,355.58,409.68,-3.78,4.24,355.49,32.95,-96.75,10,85,3.946,22,-66,7.1,96,9.91,10.0
2026-09-05T17:00:22.500Z,22500,225,4,DROGUE_DESCENT,355.45,409.68,-3.66,4.23,355.28,32.95,-96.75,10,85,3.94,22,-63,8.0,96,9.73,10.0
2026-09-05T17:00:22.600Z,22600,226,4,DROGUE_DESCENT,354.72,409.68,-3.86,4.16,354.59,32.95,-96.75,10,85,3.94,22,-58,7.1,96,9.96,10.0
2026-09-05T17:00:22.700Z,22700,227,4,DROGUE_DESCENT,354.24,409.68,-4.03,4.01,354.41,32.95,-96.75,10,85,3.937,23,-59,6.8,96,9.88,10.0
2026-09-05T17:00:22.800Z,22800,228,4,DROGUE_DESCENT,353.85,409.68,-4.08,3.88,354.15,32.95,-96.75,10,85,3.931,22,-64,7.9,96,9.92,10.0
2026-09-05T17:00:22.900Z,22900,229,4,DROGUE_DESCENT,353.72,409.68,-4.24,3.77,354.0,32.95,-96.75,10,85,3.943,23,-60,7.6,96,9.97,10.0
2026-09-05T17:00:23.000Z,23000,230,4,DROGUE_DESCENT,353.2,409.68,-4.13,3.86,353.22,32.95,-96.75,10,85,3.936,23,-63,6.8,96,9.92,10.0
2026-09-05T17:00:23.100Z,23100,231,4,DROGUE_DESCENT,352.57,409.68,-4.01,3.99,352.56,32.95,-96.75,10,85,3.944,22,-63,7.5,96,9.97,10.0
2026-09-05T17:00:23.200Z,23200,232,4,DROGUE_DESCENT,352.44,409.68,-3.83,4.16,352.53,32.95,-96.75,10,85,3.938,22,-59,8.2,96,9.73,10.0
2026-09-05T17:00:23.300Z,23300,233,4,DROGUE_DESCENT,351.94,409.68,-3.71,4.28,352.01,32.95,-96.75,10,85,3.934,23,-61,7.2,96,9.89,10.0
2026-09-05T17:00:23.400Z,23400,234,4,DROGUE_DESCENT,351.58,409.68,-3.91,4.09,351.69,32.95,-96.75,10,85,3.935,23,-63,7.3,96,9.7,10.0
2026-09-05T17:00:23.500Z,23500,235,4,DROGUE_DESCENT,351.35,409.68,-4.0,4.02,351.29,32.95,-96.75,10,85,3.942,23,-60,7.2,96,9.82,10.0
2026-09-05T17:00:23.600Z,23600,236,4,DROGUE_DESCENT,350.9,409.68,-4.09,3.92,351.21,32.95,-96.75,10,85,3.937,22,-59,8.2,96,9.67,10.0
2026-09-05T17:00:23.700Z,23700,237,4,DROGUE_DESCENT,350.35,409.68,-4.24,3.79,350.28,32.95,-96.75,10,85,3.946,22,-58,8.3,96,9.93,10.0
2026-09-05T17:00:23.800Z,23800,238,4,DROGUE_DESCENT,350.0,409.68,-4.15,3.86,350.01,32.95,-96.75,10,85,3.941,23,-64,8.0,96,9.75,10.0
2026-09-05T17:00:23.900Z,23900,239,4,DROGUE_DESCENT,349.42,409.68,-4.05,3.96,349.44,32.95,-96.75,10,85,3.947,22,-59,7.8,96,9.89,10.0
2026-09-05T17:00:24.000Z,24000,240,4,DROGUE_DESCENT,349.06,409.68,-3.86,4.12,349.01,32.95,-96.75,10,85,3.936,22,-58,8.0,96,9.64,10.0
2026-09-05T17:00:24.100Z,24100,241,4,DROGUE_DESCENT,348.84,409.68,-3.72,4.32,349.08,32.95,-96.75,10,85,3.935,23,-58,7.1,96,9.78,10.0
2026-09-05T17:00:24.200Z,24200,242,4,DROGUE_DESCENT,348.4,409.68,-3.77,4.16,348.13,32.95,-96.75,10,85,3.945,22,-62,7.8,96,9.64,10.0
2026-09-05T17:00:24.300Z,24300,243,4,DROGUE_DESCENT,347.85,409.68,-3.91,4.05,347.61,32.95,-96.75,10,85,3.94,22,-66,7.7,96,9.73,10.0
2026-09-05T17:00:24.400Z,24400,244,4,DROGUE_DESCENT,347.99,409.68,-4.07,3.93,347.75,32.95,-96.75,10,85,3.942,23,-58,8.2,96,9.71,10.0
2026-09-05T17:00:24.500Z,24500,245,4,DROGUE_DESCENT,347.4,409.68,-4.19,3.84,347.32,32.95,-96.75,10,85,3.939,22,-62,8.1,96,9.98,10.0
2026-09-05T17:00:24.600Z,24600,246,4,DROGUE_DESCENT,346.58,409.68,-4.23,3.86,346.42,32.95,-96.75,10,85,3.938,23,-60,8.2,96,9.87,10.0
2026-09-05T17:00:24.700Z,24700,247,4,DROGUE_DESCENT,346.26,409.68,-4.05,3.92,346.07,32.95,-96.75,10,85,3.939,22,-64,8.0,96,9.64,10.0
2026-09-05T17:00:24.800Z,24800,248,4,DROGUE_DESCENT,346.01,409.68,-3.87,4.08,345.8,32.95,-96.75,10,85,3.937,23,-60,8.3,96,9.69,10.0
2026-09-05T17:00:24.900Z,24900,249,4,DROGUE_DESCENT,345.47,409.68,-3.76,4.28,345.23,32.95,-96.75,10,85,3.939,22,-64,7.8,96,9.89,10.0
2026-09-05T17:00:25.000Z,25000,250,4,DROGUE_DESCENT,345.28,409.68,-3.81,4.18,345.29,32.95,-96.75,10,85,3.939,23,-64,7.9,96,9.74,10.0
2026-09-05T17:00:25.100Z,25100,251,4,DROGUE_DESCENT,344.8,409.68,-3.9,4.05,344.85,32.95,-96.75,10,85,3.934,22,-64,7.4,96,9.82,10.0
2026-09-05T17:00:25.200Z,25200,252,4,DROGUE_DESCENT,344.19,409.68,-4.08,3.94,343.94,32.95,-96.75,10,85,3.932,23,-60,6.7,96,10.0,10.0
2026-09-05T17:00:25.300Z,25300,253,4,DROGUE_DESCENT,344.02,409.68,-4.07,3.84,344.12,32.95,-96.75,10,85,3.939,23,-60,7.0,96,9.71,10.0
2026-09-05T17:00:25.400Z,25400,254,4,DROGUE_DESCENT,343.53,409.68,-4.13,3.77,343.46,32.95,-96.75,10,85,3.94,23,-61,7.1,96,9.64,10.0
2026-09-05T17:00:25.500Z,25500,255,4,DROGUE_DESCENT,343.09,409.68,-3.95,3.93,343.17,32.95,-96.75,10,85,3.933,23,-61,8.0,96,9.93,10.0
2026-09-05T17:00:25.600Z,25600,256,4,DROGUE_DESCENT,342.7,409.68,-3.98,4.08,343.18,32.95,-96.75,10,85,3.943,22,-62,7.2,96,9.99,10.0
2026-09-05T17:00:25.700Z,25700,257,4,DROGUE_DESCENT,342.36,409.68,-3.7,4.2,342.71,32.95,-96.75,10,85,3.941,22,-59,8.2,96,9.75,10.0
2026-09-05T17:00:25.800Z,25800,258,4,DROGUE_DESCENT,342.12,409.68,-3.81,4.17,341.64,32.95,-96.75,10,85,3.94,22,-58,7.0,96,9.68,10.0
2026-09-05T17:00:25.900Z,25900,259,4,DROGUE_DESCENT,341.71,409.68,-3.99,4.12,341.71,32.95,-96.75,10,85,3.941,22,-65,8.0,96,9.7,10.0
2026-09-05T17:00:26.000Z,26000,260,4,DROGUE_DESCENT,341.1,409.68,-4.07,4.0,341.24,32.95,-96.75,10,85,3.945,23,-60,6.8,96,9.97,10.0
2026-09-05T17:00:26.100Z,26100,261,4,DROGUE_DESCENT,340.77,409.68,-4.17,3.87,340.72,32.95,-96.75,10,85,3.942,22,-61,7.8,96,9.7,10.0
2026-09-05T17:00:26.200Z,26200,262,4,DROGUE_DESCENT,340.39,409.68,-4.24,3.79,340.35,32.95,-96.75,10,85,3.935,22,-66,7.6,96,9.92,10.0
2026-09-05T17:00:26.300Z,26300,263,4,DROGUE_DESCENT,340.09,409.68,-4.09,3.9,339.99,32.95,-96.75,10,85,3.933,23,-63,7.5,96,9.76,10.0
2026-09-05T17:00:26.400Z,26400,264,4,DROGUE_DESCENT,339.67,409.68,-4.02,4.03,340.1,32.95,-96.75,10,85,3.945,23,-58,6.9,96,9.63,10.0
2026-09-05T17:00:26.500Z,26500,265,4,DROGUE_DESCENT,339.36,409.68,-3.88,4.2,339.39,32.95,-96.75,10,85,3.936,23,-61,7.2,96,9.78,10.0
2026-09-05T17:00:26.600Z,26600,266,4,DROGUE_DESCENT,338.8,409.68,-3.82,4.19,338.88,32.95,-96.75,10,85,3.939,23,-62,6.8,96,9.92,10.0
2026-09-05T17:00:26.700Z,26700,267,4,DROGUE_DESCENT,338.67,409.68,-3.91,4.11,338.63,32.95,-96.75,10,85,3.943,23,-58,7.0,96,9.76,10.0
2026-09-05T17:00:26.800Z,26800,268,4,DROGUE_DESCENT,338.14,409.68,-3.91,4.03,338.2,32.95,-96.75,10,85,3.938,22,-60,7.3,96,9.6,10.0
2026-09-05T17:00:26.900Z,26900,269,4,DROGUE_DESCENT,337.68,409.68,-4.04,3.89,337.78,32.95,-96.75,10,85,3.941,22,-65,7.6,96,9.65,10.0
2026-09-05T17:00:27.000Z,27000,270,4,DROGUE_DESCENT,337.17,409.68,-4.24,3.83,337.49,32.95,-96.75,10,85,3.934,22,-61,7.7,96,9.85,10.0
2026-09-05T17:00:27.100Z,27100,271,4,DROGUE_DESCENT,336.95,409.68,-4.21,3.83,337.08,32.95,-96.75,10,85,3.933,22,-62,8.2,96,9.65,10.0
2026-09-05T17:00:27.200Z,27200,272,4,DROGUE_DESCENT,336.4,409.68,-3.97,3.99,336.66,32.95,-96.75,10,85,3.942,23,-60,7.4,96,9.88,10.0
2026-09-05T17:00:27.300Z,27300,273,4,DROGUE_DESCENT,335.67,409.68,-4.01,4.15,335.43,32.95,-96.75,10,85,3.938,23,-58,7.0,96,9.95,10.0
2026-09-05T17:00:27.400Z,27400,274,4,DROGUE_DESCENT,335.83,409.68,-3.77,4.28,335.84,32.95,-96.75,10,85,3.945,23,-63,8.0,96,9.77,10.0
2026-09-05T17:00:27.500Z,27500,275,4,DROGUE_DESCENT,335.36,409.68,-3.9,4.14,335.39,32.95,-96.75,10,85,3.94,22,-65,7.6,96,9.72,10.0
2026-09-05T17:00:27.600Z,27600,276,4,DROGUE_DESCENT,334.9,409.68,-4.02,4.01,334.54,32.95,-96.75,10,85,3.941,23,-59,7.6,96,9.75,10.0
2026-09-05T17:00:27.700Z,27700,277,4,DROGUE_DESCENT,334.49,409.68,-4.07,3.94,334.2,32.95,-96.75,10,85,3.941,23,-59,7.6,96,9.72,10.0
2026-09-05T17:00:27.800Z,27800,278,4,DROGUE_DESCENT,334.24,409.68,-4.16,3.86,334.48,32.95,-96.75,10,85,3.947,23,-61,8.1,96,9.68,10.0
2026-09-05T17:00:27.900Z,27900,279,4,DROGUE_DESCENT,333.66,409.68,-4.25,3.78,333.72,32.95,-96.75,10,85,3.941,23,-60,7.0,96,9.74,10.0
2026-09-05T17:00:28.000Z,28000,280,4,DROGUE_DESCENT,333.24,409.68,-3.97,3.98,333.17,32.95,-96.75,10,85,3.937,23,-61,8.3,96,9.96,10.0
2026-09-05T17:00:28.100Z,28100,281,4,DROGUE_DESCENT,332.91,409.68,-3.9,4.15,333.2,32.95,-96.75,10,85,3.949,23,-60,8.2,96,9.7,10.0
2026-09-05T17:00:28.200Z,28200,282,4,DROGUE_DESCENT,332.41,409.68,-3.82,4.27,332.52,32.95,-96.75,10,85,3.935,23,-60,7.5,96,9.85,10.0
2026-09-05T17:00:28.300Z,28300,283,4,DROGUE_DESCENT,332.13,409.68,-3.84,4.18,332.19,32.95,-96.75,10,85,3.935,22,-58,7.9,96,9.83,10.0
2026-09-05T17:00:28.400Z,28400,284,4,DROGUE_DESCENT,331.88,409.68,-4.0,4.04,331.94,32.95,-96.75,10,85,3.932,23,-65,7.9,96,9.81,10.0
2026-09-05T17:00:28.500Z,28500,285,4,DROGUE_DESCENT,331.32,409.68,-3.98,3.95,331.29,32.95,-96.75,10,85,3.937,23,-63,7.5,96,9.94,10.0
2026-09-05T17:00:28.600Z,28600,286,4,DROGUE_DESCENT,330.97,409.68,-4.24,3.93,331.01,32.95,-96.75,10,85,3.932,22,-66,6.8,96,9.66,10.0
2026-09-05T17:00:28.700Z,28700,287,4,DROGUE_DESCENT,330.05,409.68,-4.17,3.76,329.95,32.95,-96.75,10,85,3.938,23,-60,7.0,96,9.97,10.0
2026-09-05T17:00:28.800Z,28800,288,4,DROGUE_DESCENT,330.06,409.68,-3.99,3.96,330.15,32.95,-96.75,10,85,3.935,22,-62,6.8,95,9.89,10.0
2026-09-05T17:00:28.900Z,28900,289,4,DROGUE_DESCENT,329.7,409.68,-3.97,4.06,329.81,32.95,-96.75,10,85,3.944,23,-65,7.8,95,9.87,10.0
2026-09-05T17:00:29.000Z,29000,290,4,DROGUE_DESCENT,329.52,409.68,-3.76,4.23,329.61,32.95,-96.75,10,85,3.936,23,-65,8.3,95,9.89,10.0
2026-09-05T17:00:29.100Z,29100,291,4,DROGUE_DESCENT,329.0,409.68,-3.78,4.26,329.47,32.95,-96.75,10,85,3.94,22,-62,6.9,95,9.66,10.0
2026-09-05T17:00:29.200Z,29200,292,4,DROGUE_DESCENT,328.48,409.68,-3.91,4.08,328.65,32.95,-96.75,10,85,3.937,22,-64,7.4,95,9.87,10.0
2026-09-05T17:00:29.300Z,29300,293,4,DROGUE_DESCENT,328.14,409.68,-4.02,3.98,328.31,32.95,-96.75,10,85,3.944,23,-65,6.9,95,9.92,10.0
2026-09-05T17:00:29.400Z,29400,294,4,DROGUE_DESCENT,327.71,409.68,-4.04,3.86,327.41,32.95,-96.75,10,85,3.933,23,-63,7.6,95,9.94,10.0
2026-09-05T17:00:29.500Z,29500,295,4,DROGUE_DESCENT,327.24,409.68,-4.25,3.8,326.96,32.95,-96.75,10,85,3.94,23,-58,7.7,95,9.92,10.0
2026-09-05T17:00:29.600Z,29600,296,4,DROGUE_DESCENT,326.92,409.68,-4.05,4.0,326.84,32.95,-96.75,10,85,3.933,23,-63,7.5,95,9.97,10.0
2026-09-05T17:00:29.700Z,29700,297,4,DROGUE_DESCENT,326.71,409.68,-3.88,4.08,326.62,32.95,-96.75,10,85,3.935,22,-60,7.3,95,9.61,10.0
2026-09-05T17:00:29.800Z,29800,298,4,DROGUE_DESCENT,326.22,409.68,-3.79,4.17,326.53,32.95,-96.75,10,85,3.943,23,-66,8.2,95,9.91,10.0
2026-09-05T17:00:29.900Z,29900,299,4,DROGUE_DESCENT,325.58,409.68,-3.75,4.28,325.79,32.95,-96.75,10,85,3.939,23,-58,7.6,95,9.99,10.0
2026-09-05T17:00:30.000Z,30000,300,4,DROGUE_DESCENT,325.39,409.68,-3.84,4.08,325.54,32.95,-96.75,10,85,3.927,23,-65,7.2,95,9.97,10.0
